LOAD_ZONE	TIMEPOINT	zone_demand_mw
ancoa	73443	535.107048774
ancoa	73444	525.894279887
ancoa	73445	526.437764967
ancoa	73446	526.988217805
ancoa	73447	513.827517552
ancoa	73448	505.898209586
ancoa	73449	537.020394967
ancoa	73450	570.136752528
ancoa	73451	589.781647854
ancoa	73452	594.746871806
ancoa	73453	595.460370168
ancoa	73454	594.217322241
ancoa	73455	579.441495813
ancoa	73456	577.472407561
ancoa	73457	602.493624528
ancoa	73458	631.636966796
ancoa	73459	644.206801218
ancoa	73460	642.161067634
ancoa	73461	637.463405568
ancoa	73462	606.455491408
ancoa	73463	584.444345655
ancoa	75144	575.808507084
ancoa	75145	552.656042663
ancoa	75146	536.794639626
ancoa	75147	530.718755138
ancoa	75148	529.62481722
ancoa	75149	533.896052531
ancoa	75150	562.851265349
ancoa	75151	611.070933937
ancoa	75152	620.201483286
ancoa	75153	616.040338543
ancoa	75154	622.393539777
ancoa	75155	629.499258814
ancoa	75156	626.253677398
ancoa	75157	615.147072039
ancoa	75158	627.676493468
ancoa	75159	647.12071738
ancoa	75160	630.555570842
ancoa	75161	589.809518884
ancoa	75162	564.420404324
ancoa	75163	578.913339799
ancoa	75164	574.166903431
ancoa	75165	576.743580133
ancoa	75166	542.856588599
ancoa	75167	548.723440363
ancoa	77064	523.976753039
ancoa	77065	500.516313739
ancoa	77066	482.945023027
ancoa	77067	472.79578754
ancoa	77068	465.832210754
ancoa	77069	462.17553165
ancoa	77070	457.915444751
ancoa	77071	442.763359422
ancoa	77072	458.222026078
ancoa	77073	488.190350828
ancoa	77074	510.588903894
ancoa	77075	522.342117144
ancoa	77076	524.58573504
ancoa	77077	520.095712145
ancoa	77078	509.38626896
ancoa	77079	495.485592867
ancoa	77080	486.64768933
ancoa	77081	470.570285813
ancoa	77082	466.743593427
ancoa	77083	486.261675568
ancoa	77084	548.224548931
ancoa	77085	574.491600928
ancoa	77086	569.77303559
ancoa	77087	533.822194302
ancoa	77616	557.288207809
ancoa	77617	526.382022908
ancoa	77618	512.743334495
ancoa	77619	501.201941071
ancoa	77620	497.821185161
ancoa	77621	507.145438167
ancoa	77622	522.330968732
ancoa	77623	531.575789304
ancoa	77624	567.732876211
ancoa	77625	588.330960755
ancoa	77626	596.431675555
ancoa	77627	598.838338975
ancoa	77628	597.334696919
ancoa	77629	593.237655545
ancoa	77630	604.684287467
ancoa	77631	610.790830087
ancoa	77632	608.580657427
ancoa	77633	596.329946296
ancoa	77634	581.830043064
ancoa	77635	578.82972671
ancoa	77636	600.212380742
ancoa	77637	640.601683519
ancoa	77638	612.573182441
ancoa	77639	567.519662834
ancoa	105840	773.013163983
ancoa	105841	734.787028389
ancoa	105842	700.31585652
ancoa	105843	674.72352639
ancoa	105844	659.542903648
ancoa	105845	649.917526095
ancoa	105846	649.941402507
ancoa	105847	659.257978465
ancoa	105848	641.073703094
ancoa	105849	687.010327999
ancoa	105850	724.247980137
ancoa	105851	726.021201668
ancoa	105852	771.208107237
ancoa	105853	775.797153621
ancoa	105854	774.286572622
ancoa	105855	790.974592842
ancoa	105856	802.691544085
ancoa	105857	792.712795634
ancoa	105858	771.012320658
ancoa	105859	744.281881557
ancoa	105860	730.299854696
ancoa	105861	741.77963358
ancoa	105862	785.000714562
ancoa	105863	775.263913753
ancoa	107544	645.847393731
ancoa	107545	628.810777897
ancoa	107546	618.198508648
ancoa	107547	603.449253082
ancoa	107548	600.017416799
ancoa	107549	599.487360453
ancoa	107550	607.24878611
ancoa	107551	630.19242627
ancoa	107552	649.288780579
ancoa	107553	690.717538901
ancoa	107554	717.397041657
ancoa	107555	733.661653504
ancoa	107556	730.398543865
ancoa	107557	717.965300263
ancoa	107558	707.12540922
ancoa	107559	662.767811027
ancoa	107560	649.19168317
ancoa	107561	585.026213592
ancoa	107562	513.463831579
ancoa	107563	550.776296474
ancoa	107564	610.914611231
ancoa	107565	600.635019989
ancoa	107566	574.967877101
ancoa	107567	595.527059584
ancoa	108480	676.383732904
ancoa	108481	647.450296856
ancoa	108482	627.373417895
ancoa	108483	611.217045782
ancoa	108484	600.693915139
ancoa	108485	601.31470185
ancoa	108486	601.943447366
ancoa	108487	586.910858378
ancoa	108488	577.85373943
ancoa	108489	613.40253336
ancoa	108490	651.229136993
ancoa	108491	673.66818898
ancoa	108492	679.339632708
ancoa	108493	680.154614237
ancoa	108494	678.734763604
ancoa	108495	661.85732385
ancoa	108496	659.60816584
ancoa	108497	688.188230991
ancoa	108498	721.476724586
ancoa	108499	735.834406995
ancoa	108500	733.497702142
ancoa	108501	728.131876487
ancoa	108502	692.713606943
ancoa	108503	667.571745119
ancoa	110184	657.707603446
ancoa	110185	631.262089527
ancoa	110186	613.14466811
ancoa	110187	606.204591026
ancoa	110188	604.955058798
ancoa	110189	609.833805648
ancoa	110190	642.907411535
ancoa	110191	697.98551871
ancoa	110192	708.414735467
ancoa	110193	703.66173772
ancoa	110194	710.918575204
ancoa	110195	719.03496352
ancoa	110196	715.327752618
ancoa	110197	702.641419048
ancoa	110198	716.952940394
ancoa	110199	739.162778826
ancoa	110200	720.241518205
ancoa	110201	673.700024196
ancoa	110202	644.699734195
ancoa	110203	661.254046507
ancoa	110204	655.832509225
ancoa	110205	658.775674942
ancoa	110206	620.068827587
ancoa	110207	626.770140552
ancoa	112104	598.503652279
ancoa	112105	571.706359223
ancoa	112106	551.635847306
ancoa	112107	540.043053405
ancoa	112108	532.089024691
ancoa	112109	527.912244354
ancoa	112110	523.04623159
ancoa	112111	505.73901642
ancoa	112112	523.396418966
ancoa	112113	557.627234954
ancoa	112114	583.21160628
ancoa	112115	596.636516861
ancoa	112116	599.199251748
ancoa	112117	594.070598453
ancoa	112118	581.837916711
ancoa	112119	565.960102738
ancoa	112120	555.865155749
ancoa	112121	537.501011408
ancoa	112122	533.130036254
ancoa	112123	555.424238008
ancoa	112124	626.200290186
ancoa	112125	656.203389491
ancoa	112126	650.813687425
ancoa	112127	609.749442326
ancoa	112656	636.553102424
ancoa	112657	601.251031418
ancoa	112658	585.672468476
ancoa	112659	572.489505537
ancoa	112660	568.627893838
ancoa	112661	579.278365345
ancoa	112662	596.623782775
ancoa	112663	607.183523917
ancoa	112664	648.483349614
ancoa	112665	672.011165988
ancoa	112666	681.264071514
ancoa	112667	684.013042415
ancoa	112668	682.295532512
ancoa	112669	677.615755762
ancoa	112670	690.690478967
ancoa	112671	697.66557479
ancoa	112672	695.141042162
ancoa	112673	681.147872976
ancoa	112674	664.58560186
ancoa	112675	661.158540859
ancoa	112676	685.582518563
ancoa	112677	731.716521807
ancoa	112678	699.701436852
ancoa	112679	648.239810212
ancoa	140880	878.88113693
ancoa	140881	835.419743157
ancoa	140882	796.227573949
ancoa	140883	767.130247733
ancoa	140884	749.870563685
ancoa	140885	738.926943108
ancoa	140886	738.954089513
ancoa	140887	749.54661659
ancoa	140888	728.871914843
ancoa	140889	781.099787542
ancoa	140890	823.437320164
ancoa	140891	825.453393146
ancoa	140892	876.828868741
ancoa	140893	882.046407707
ancoa	140894	880.328945175
ancoa	140895	899.302472234
ancoa	140896	912.624117854
ancoa	140897	901.278730489
ancoa	140898	876.606268224
ancoa	140899	846.214963388
ancoa	140900	830.318028852
ancoa	140901	843.370020186
ancoa	140902	892.510441802
ancoa	140903	881.440138004
ancoa	142584	734.299386003
ancoa	142585	714.929521438
ancoa	142586	702.863849471
ancoa	142587	686.094610466
ancoa	142588	682.192767244
ancoa	142589	681.590117062
ancoa	142590	690.414508319
ancoa	142591	716.500393384
ancoa	142592	738.212087787
ancoa	142593	785.314719297
ancoa	142594	815.648111803
ancoa	142595	834.14024262
ancoa	142596	830.430233991
ancoa	142597	816.294196233
ancoa	142598	803.969728542
ancoa	142599	753.537138067
ancoa	142600	738.101692408
ancoa	142601	665.148444673
ancoa	142602	583.785240791
ancoa	142603	626.207832147
ancoa	142604	694.582386306
ancoa	142605	682.894954243
ancoa	142606	653.712569293
ancoa	142607	677.087433418
ancoa	143520	769.017827733
ancoa	143521	736.121814633
ancoa	143522	713.29530788
ancoa	143523	694.926240764
ancoa	143524	682.961915375
ancoa	143525	683.667721894
ancoa	143526	684.382577216
ancoa	143527	667.291200876
ancoa	143528	656.99366473
ancoa	143529	697.411041666
ancoa	143530	740.418185601
ancoa	143531	765.930376649
ancoa	143532	772.378552623
ancoa	143533	773.3051499
ancoa	143534	771.690843706
ancoa	143535	752.501955171
ancoa	143536	749.944763857
ancoa	143537	782.43901017
ancoa	143538	820.28652747
ancoa	143539	836.610565439
ancoa	143540	833.953837308
ancoa	143541	827.853135313
ancoa	143542	787.584158722
ancoa	143543	758.998994673
ancoa	145224	747.783910051
ancoa	145225	717.71655231
ancoa	145226	697.117860496
ancoa	145227	689.227305558
ancoa	145228	687.806643717
ancoa	145229	693.353559058
ancoa	145230	730.956758716
ancoa	145231	793.578084859
ancoa	145232	805.435634391
ancoa	145233	800.031690114
ancoa	145234	808.282387354
ancoa	145235	817.510355159
ancoa	145236	813.295423404
ancoa	145237	798.871633757
ancoa	145238	815.143188677
ancoa	145239	840.394774241
ancoa	145240	818.882153472
ancoa	145241	765.966571855
ancoa	145242	732.994548822
ancoa	145243	751.816056015
ancoa	145244	745.652012409
ancoa	145245	748.998259217
ancoa	145246	704.990317832
ancoa	145247	712.609408724
ancoa	147144	680.471685192
ancoa	147145	650.004370424
ancoa	147146	627.185102713
ancoa	147147	614.004618397
ancoa	147148	604.961246143
ancoa	147149	600.212435097
ancoa	147150	594.679997839
ancoa	147151	575.002474021
ancoa	147152	595.078145107
ancoa	147153	633.997040509
ancoa	147154	663.085317923
ancoa	147155	678.348836352
ancoa	147156	681.262550446
ancoa	147157	675.431502737
ancoa	147158	661.523494778
ancoa	147159	643.471135716
ancoa	147160	631.993635849
ancoa	147161	611.114431187
ancoa	147162	606.144829384
ancoa	147163	631.492332244
ancoa	147164	711.961514534
ancoa	147165	746.073686561
ancoa	147166	739.945838161
ancoa	147167	693.257641761
ancoa	147696	723.732195571
ancoa	147697	683.595331482
ancoa	147698	665.883207358
ancoa	147699	650.894772495
ancoa	147700	646.50429399
ancoa	147701	658.613400204
ancoa	147702	678.33435827
ancoa	147703	690.340308146
ancoa	147704	737.296349072
ancoa	147705	764.04641617
ancoa	147706	774.566552834
ancoa	147707	777.692008884
ancoa	147708	775.739277513
ancoa	147709	770.418582211
ancoa	147710	785.283953372
ancoa	147711	793.214323037
ancoa	147712	790.344043191
ancoa	147713	774.434440332
ancoa	147714	755.603884337
ancoa	147715	751.707470396
ancoa	147716	779.476432547
ancoa	147717	831.928715525
ancoa	147718	795.52900647
ancoa	147719	737.019455745
hualpen	720	581.163568896
hualpen	721	549.840088152
hualpen	722	516.430839557
hualpen	723	504.585790332
hualpen	724	498.254560828
hualpen	725	492.38167221
hualpen	726	493.526468337
hualpen	727	500.556826102
hualpen	728	506.320937967
hualpen	729	534.467715067
hualpen	730	567.738616529
hualpen	731	600.195276465
hualpen	732	619.769811718
hualpen	733	603.76589981
hualpen	734	615.996420056
hualpen	735	614.526349752
hualpen	736	615.802100418
hualpen	737	595.109171163
hualpen	738	573.080294398
hualpen	739	564.493267361
hualpen	740	561.489761655
hualpen	741	561.319731972
hualpen	742	604.372092593
hualpen	743	610.081288038
hualpen	2424	578.468440007
hualpen	2425	571.729561699
hualpen	2426	540.563437618
hualpen	2427	533.675651326
hualpen	2428	532.501284819
hualpen	2429	533.630239672
hualpen	2430	531.411405112
hualpen	2431	541.482231557
hualpen	2432	549.432439347
hualpen	2433	585.465003053
hualpen	2434	603.771180235
hualpen	2435	621.225096831
hualpen	2436	613.899035269
hualpen	2437	618.827783908
hualpen	2438	619.483612686
hualpen	2439	606.233970427
hualpen	2440	586.929792931
hualpen	2441	551.34289709
hualpen	2442	518.292717391
hualpen	2443	531.200188114
hualpen	2444	572.704328143
hualpen	2445	567.330967724
hualpen	2446	559.118850857
hualpen	2447	558.037419829
hualpen	3360	527.549302311
hualpen	3361	484.44624961
hualpen	3362	461.214492044
hualpen	3363	472.551564391
hualpen	3364	481.085787179
hualpen	3365	467.371467524
hualpen	3366	478.536398018
hualpen	3367	475.21923507
hualpen	3368	483.410230237
hualpen	3369	523.488655532
hualpen	3370	553.877501061
hualpen	3371	576.954014134
hualpen	3372	584.813398615
hualpen	3373	582.997988521
hualpen	3374	576.177791668
hualpen	3375	569.301622311
hualpen	3376	555.401431699
hualpen	3377	573.887143329
hualpen	3378	639.713976716
hualpen	3379	667.443600246
hualpen	3380	669.451217808
hualpen	3381	648.485818626
hualpen	3382	622.393126828
hualpen	3383	583.706621548
hualpen	5064	573.873414224
hualpen	5065	549.965762266
hualpen	5066	516.798357133
hualpen	5067	499.364506151
hualpen	5068	503.560331808
hualpen	5069	502.740809857
hualpen	5070	530.711220765
hualpen	5071	551.864603074
hualpen	5072	572.586046624
hualpen	5073	609.509946059
hualpen	5074	624.520081994
hualpen	5075	647.423397129
hualpen	5076	676.238676026
hualpen	5077	665.668321381
hualpen	5078	669.964475112
hualpen	5079	656.271277158
hualpen	5080	649.46692158
hualpen	5081	622.216760635
hualpen	5082	580.232101937
hualpen	5083	584.236776211
hualpen	5084	576.966687154
hualpen	5085	564.814317197
hualpen	5086	551.033464189
hualpen	5087	583.5270871
hualpen	6984	562.469808524
hualpen	6985	532.110533374
hualpen	6986	519.722656465
hualpen	6987	497.393851563
hualpen	6988	501.122887656
hualpen	6989	494.904659247
hualpen	6990	492.580216188
hualpen	6991	477.082168989
hualpen	6992	482.598100881
hualpen	6993	510.377360406
hualpen	6994	533.29123639
hualpen	6995	556.421609798
hualpen	6996	564.668577469
hualpen	6997	572.08757451
hualpen	6998	567.828383753
hualpen	6999	552.081100497
hualpen	7000	556.450124092
hualpen	7001	550.788452472
hualpen	7002	564.504884296
hualpen	7003	588.486462203
hualpen	7004	645.670296048
hualpen	7005	667.363337787
hualpen	7006	640.493367437
hualpen	7007	590.159300824
hualpen	7536	599.148696242
hualpen	7537	561.4654717
hualpen	7538	557.05526079
hualpen	7539	550.505421695
hualpen	7540	550.853929741
hualpen	7541	533.951289508
hualpen	7542	539.253892233
hualpen	7543	553.858491532
hualpen	7544	572.972573729
hualpen	7545	608.522506596
hualpen	7546	616.788483797
hualpen	7547	620.322144166
hualpen	7548	620.805831091
hualpen	7549	613.857847955
hualpen	7550	633.470402267
hualpen	7551	644.311114669
hualpen	7552	629.892386328
hualpen	7553	625.669102461
hualpen	7554	610.901866073
hualpen	7555	610.332636265
hualpen	7556	625.183303366
hualpen	7557	646.235301517
hualpen	7558	643.553901732
hualpen	7559	605.486262255
hualpen	35760	669.127955902
hualpen	35761	633.06338172
hualpen	35762	594.59733977
hualpen	35763	580.959434713
hualpen	35764	573.669916094
hualpen	35765	566.908112419
hualpen	35766	568.226183842
hualpen	35767	576.320650137
hualpen	35768	582.957212709
hualpen	35769	615.364260284
hualpen	35770	653.671015005
hualpen	35771	691.040285346
hualpen	35772	713.577604377
hualpen	35773	695.151354979
hualpen	35774	709.233075599
hualpen	35775	707.540496797
hualpen	35776	709.009343918
hualpen	35777	685.184351791
hualpen	35778	659.821204358
hualpen	35779	649.934452751
hualpen	35780	646.476339164
hualpen	35781	646.280573944
hualpen	35782	695.849300548
hualpen	35783	702.422634601
hualpen	37464	666.024894765
hualpen	37465	658.266025991
hualpen	37466	622.382625833
hualpen	37467	614.452310499
hualpen	37468	613.10019295
hualpen	37469	614.400025378
hualpen	37470	611.845350046
hualpen	37471	623.440487584
hualpen	37472	632.594031564
hualpen	37473	674.080451203
hualpen	37474	695.157434644
hualpen	37475	715.253160116
hualpen	37476	706.818232567
hualpen	37477	712.492992099
hualpen	37478	713.248086521
hualpen	37479	697.99299051
hualpen	37480	675.76695034
hualpen	37481	634.793654446
hualpen	37482	596.741029733
hualpen	37483	611.602163436
hualpen	37484	659.388332193
hualpen	37485	653.201664849
hualpen	37486	643.746569473
hualpen	37487	642.501454033
hualpen	38400	607.398682892
hualpen	38401	557.771591501
hualpen	38402	531.023496328
hualpen	38403	544.07653759
hualpen	38404	553.902492545
hualpen	38405	538.112385994
hualpen	38406	550.967230169
hualpen	38407	547.147984468
hualpen	38408	556.578761182
hualpen	38409	602.723420325
hualpen	38410	637.71189376
hualpen	38411	664.281246775
hualpen	38412	673.330220513
hualpen	38413	671.240031605
hualpen	38414	663.387535986
hualpen	38415	655.470595915
hualpen	38416	639.466485147
hualpen	38417	660.750177206
hualpen	38418	736.540499974
hualpen	38419	768.467253996
hualpen	38420	770.778742719
hualpen	38421	746.640039865
hualpen	38422	716.597982066
hualpen	38423	672.055922679
hualpen	40104	660.734370077
hualpen	40105	633.208077753
hualpen	40106	595.020484471
hualpen	40107	574.947861727
hualpen	40108	579.778763724
hualpen	40109	578.835199679
hualpen	40110	611.039186435
hualpen	40111	635.394325372
hualpen	40112	659.252147692
hualpen	40113	701.764814823
hualpen	40114	719.046871223
hualpen	40115	745.416811219
hualpen	40116	778.593544413
hualpen	40117	766.423270543
hualpen	40118	771.36968618
hualpen	40119	755.603898289
hualpen	40120	747.769641666
hualpen	40121	716.394921247
hualpen	40122	668.055502954
hualpen	40123	672.666321069
hualpen	40124	664.295837972
hualpen	40125	650.304096397
hualpen	40126	634.437386064
hualpen	40127	671.849214061
hualpen	42024	647.604725032
hualpen	42025	612.650297723
hualpen	42026	598.387403079
hualpen	42027	572.678930661
hualpen	42028	576.972390251
hualpen	42029	569.812976468
hualpen	42030	567.136707831
hualpen	42031	549.292890363
hualpen	42032	555.643708669
hualpen	42033	587.627611544
hualpen	42034	614.00971087
hualpen	42035	640.641076471
hualpen	42036	650.136297637
hualpen	42037	658.678227294
hualpen	42038	653.774369314
hualpen	42039	635.643591647
hualpen	42040	640.673906663
hualpen	42041	634.155289597
hualpen	42042	649.947828014
hualpen	42043	677.559235651
hualpen	42044	743.398362361
hualpen	42045	768.374843084
hualpen	42046	737.437858563
hualpen	42047	679.485273598
hualpen	42576	689.835295696
hualpen	42577	646.448372704
hualpen	42578	641.370636299
hualpen	42579	633.82941954
hualpen	42580	634.230677446
hualpen	42581	614.769669024
hualpen	42582	620.874868855
hualpen	42583	637.690006965
hualpen	42584	659.697179187
hualpen	42585	700.627917424
hualpen	42586	710.145025385
hualpen	42587	714.213537361
hualpen	42588	714.770434696
hualpen	42589	706.770811178
hualpen	42590	729.351903799
hualpen	42591	741.833456529
hualpen	42592	725.232322635
hualpen	42593	720.369806379
hualpen	42594	703.367414579
hualpen	42595	702.712026667
hualpen	42596	719.810477177
hualpen	42597	744.048886541
hualpen	42598	740.961632534
hualpen	42599	697.132109913
hualpen	70800	766.871383846
hualpen	70801	725.538646712
hualpen	70802	681.453645389
hualpen	70803	665.8235719
hualpen	70804	657.469230729
hualpen	70805	649.719690905
hualpen	70806	651.230300718
hualpen	70807	660.507172973
hualpen	70808	668.113176995
hualpen	70809	705.254111253
hualpen	70810	749.156557331
hualpen	70811	791.984575212
hualpen	70812	817.814052042
hualpen	70813	796.696172793
hualpen	70814	812.834892575
hualpen	70815	810.895068904
hualpen	70816	812.578479101
hualpen	70817	785.273231245
hualpen	70818	756.205140757
hualpen	70819	744.874173608
hualpen	70820	740.910913176
hualpen	70821	740.686551387
hualpen	70822	797.496071347
hualpen	70823	805.029610691
hualpen	72504	763.315040449
hualpen	72505	754.422788404
hualpen	72506	713.297690442
hualpen	72507	704.208947637
hualpen	72508	702.659318382
hualpen	72509	704.149024923
hualpen	72510	701.221173247
hualpen	72511	714.510080236
hualpen	72512	725.000735838
hualpen	72513	772.547319057
hualpen	72514	796.70314055
hualpen	72515	819.734365992
hualpen	72516	810.06729932
hualpen	72517	816.571004114
hualpen	72518	817.436399588
hualpen	72519	799.95290262
hualpen	72520	774.480174971
hualpen	72521	727.52167048
hualpen	72522	683.910476663
hualpen	72523	700.942462949
hualpen	72524	755.709036428
hualpen	72525	748.618646457
hualpen	72526	737.782390086
hualpen	72527	736.355393362
hualpen	73440	696.124955455
hualpen	73441	639.248545024
hualpen	73442	608.593199391
hualpen	73443	623.552974615
hualpen	73444	634.814264189
hualpen	73445	616.717604566
hualpen	73446	631.450230897
hualpen	73447	627.073085673
hualpen	73448	637.881471014
hualpen	73449	690.766749984
hualpen	73450	730.866194051
hualpen	73451	761.316687615
hualpen	73452	771.687497789
hualpen	73453	769.291982781
hualpen	73454	760.292427272
hualpen	73455	751.219013533
hualpen	73456	732.877088848
hualpen	73457	757.269814094
hualpen	73458	844.131271893
hualpen	73459	880.721753313
hualpen	73460	883.370894692
hualpen	73461	855.706110552
hualpen	73462	821.275633938
hualpen	73463	770.22705583
hualpen	75144	757.251697925
hualpen	75145	725.704479339
hualpen	75146	681.938601307
hualpen	75147	658.933853343
hualpen	75148	664.470433405
hualpen	75149	663.38903745
hualpen	75150	700.29724861
hualpen	75151	728.210084915
hualpen	75152	755.552958661
hualpen	75153	804.275699336
hualpen	75154	824.082246635
hualpen	75155	854.304197755
hualpen	75156	892.327250105
hualpen	75157	878.379193262
hualpen	75158	884.048160715
hualpen	75159	865.979372121
hualpen	75160	857.000719884
hualpen	75161	821.042910839
hualpen	75162	765.642271434
hualpen	75163	770.926618676
hualpen	75164	761.333410233
hualpen	75165	745.297813261
hualpen	75166	727.113359894
hualpen	75167	769.990152077
hualpen	77064	742.204128957
hualpen	77065	702.143704332
hualpen	77066	685.797345378
hualpen	77067	656.333486267
hualpen	77068	661.254116571
hualpen	77069	653.04888541
hualpen	77070	649.981678584
hualpen	77071	629.531310498
hualpen	77072	636.80982992
hualpen	77073	673.46580826
hualpen	77074	703.701694895
hualpen	77075	734.223259586
hualpen	77076	745.105503155
hualpen	77077	754.895202359
hualpen	77078	749.275009207
hualpen	77079	728.49576297
hualpen	77080	734.260885476
hualpen	77081	726.790055949
hualpen	77082	744.889502675
hualpen	77083	776.534269864
hualpen	77084	851.990902285
hualpen	77085	880.6158434
hualpen	77086	845.159712891
hualpen	77087	778.741655421
hualpen	77616	790.603565687
hualpen	77617	740.878861492
hualpen	77618	735.059390478
hualpen	77619	726.41658415
hualpen	77620	726.876456141
hualpen	77621	704.572664575
hualpen	77622	711.569686597
hualpen	77623	730.841110124
hualpen	77624	756.062998505
hualpen	77625	802.972728695
hualpen	77626	813.880056191
hualpen	77627	818.54287947
hualpen	77628	819.181126051
hualpen	77629	810.012950812
hualpen	77630	835.892595496
hualpen	77631	850.19740152
hualpen	77632	831.171243054
hualpen	77633	825.598430654
hualpen	77634	806.112400197
hualpen	77635	805.361275945
hualpen	77636	824.957396969
hualpen	77637	852.736452331
hualpen	77638	849.198225103
hualpen	77639	798.966268167
hualpen	105840	875.945967827
hualpen	105841	828.734342522
hualpen	105842	778.378989637
hualpen	105843	760.525800513
hualpen	105844	750.983194521
hualpen	105845	742.131412717
hualpen	105846	743.856881423
hualpen	105847	754.453233064
hualpen	105848	763.141063506
hualpen	105849	805.564672328
hualpen	105850	855.711504547
hualpen	105851	904.631089191
hualpen	105852	934.134375605
hualpen	105853	910.012832453
hualpen	105854	928.447014269
hualpen	105855	926.231283236
hualpen	105856	928.154130282
hualpen	105857	896.965169181
hualpen	105858	863.76263067
hualpen	105859	850.820023611
hualpen	105860	846.293055898
hualpen	105861	846.036782409
hualpen	105862	910.926503152
hualpen	105863	919.531562032
hualpen	107544	871.883794268
hualpen	107545	861.726768608
hualpen	107546	814.752315661
hualpen	107547	804.370851728
hualpen	107548	802.600813719
hualpen	107549	804.302406014
hualpen	107550	800.958116575
hualpen	107551	816.137147556
hualpen	107552	828.119922853
hualpen	107553	882.429209563
hualpen	107554	910.020791257
hualpen	107555	936.327821986
hualpen	107556	925.285777322
hualpen	107557	932.714524972
hualpen	107558	933.703008428
hualpen	107559	913.732777441
hualpen	107560	884.636981791
hualpen	107561	830.999418139
hualpen	107562	781.185263926
hualpen	107563	800.639764415
hualpen	107564	863.195963825
hualpen	107565	855.097084879
hualpen	107566	842.719552904
hualpen	107567	841.089589845
hualpen	108480	795.137047332
hualpen	108481	730.170922071
hualpen	108482	695.155368009
hualpen	108483	712.242920189
hualpen	108484	725.105939208
hualpen	108485	704.435333469
hualpen	108486	721.263428639
hualpen	108487	716.263707968
hualpen	108488	728.609404727
hualpen	108489	789.016727059
hualpen	108490	834.819644057
hualpen	108491	869.601209281
hualpen	108492	881.447093149
hualpen	108493	878.710856336
hualpen	108494	868.431265094
hualpen	108495	858.06731053
hualpen	108496	837.11655489
hualpen	108497	864.97873592
hualpen	108498	964.194778298
hualpen	108499	1005.9896416
hualpen	108500	1009.01557888
hualpen	108501	977.415943497
hualpen	108502	938.08830943
hualpen	108503	879.778927832
hualpen	110184	864.95804303
hualpen	110185	828.923762057
hualpen	110186	778.932922395
hualpen	110187	752.656135121
hualpen	110188	758.980200777
hualpen	110189	757.744994397
hualpen	110190	799.902779165
hualpen	110191	831.785747974
hualpen	110192	863.017686616
hualpen	110193	918.67041944
hualpen	110194	941.29411568
hualpen	110195	975.814632133
hualpen	110196	1019.24582554
hualpen	110197	1003.3138917
hualpen	110198	1009.78917463
hualpen	110199	989.150404109
hualpen	110200	978.89468928
hualpen	110201	937.822485377
hualpen	110202	874.542034802
hualpen	110203	880.577991753
hualpen	110204	869.620310411
hualpen	110205	851.303918894
hualpen	110206	830.533032225
hualpen	110207	879.508328496
hualpen	112104	847.77020992
hualpen	112105	802.011862224
hualpen	112106	783.340508049
hualpen	112107	749.68590947
hualpen	112108	755.306416852
hualpen	112109	745.934129266
hualpen	112110	742.430663747
hualpen	112111	719.071574018
hualpen	112112	727.385340672
hualpen	112113	769.255016736
hualpen	112114	803.791450797
hualpen	112115	838.654195822
hualpen	112116	851.084255904
hualpen	112117	862.266375519
hualpen	112118	855.846804215
hualpen	112119	832.112058938
hualpen	112120	838.697173364
hualpen	112121	830.163743719
hualpen	112122	850.83753298
hualpen	112123	886.983237209
hualpen	112124	973.172309206
hualpen	112125	1005.86866778
hualpen	112126	965.369497768
hualpen	112127	889.504586315
hualpen	112656	903.053654239
hualpen	112657	846.2564454
hualpen	112658	839.609252302
hualpen	112659	829.737151825
hualpen	112660	830.262432889
hualpen	112661	804.786301297
hualpen	112662	812.77853227
hualpen	112663	834.790992363
hualpen	112664	863.600271068
hualpen	112665	917.182123093
hualpen	112666	929.640834868
hualpen	112667	934.966866503
hualpen	112668	935.695892949
hualpen	112669	925.22369865
hualpen	112670	954.784288453
hualpen	112671	971.123713058
hualpen	112672	949.391402865
hualpen	112673	943.025951429
hualpen	112674	920.768360173
hualpen	112675	919.910401103
hualpen	112676	942.293741462
hualpen	112677	974.023901234
hualpen	112678	969.982420565
hualpen	112679	912.605810795
hualpen	140880	995.911096942
hualpen	140881	942.233606236
hualpen	140882	884.981838925
hualpen	140883	864.683567321
hualpen	140884	853.834054281
hualpen	140885	843.769977214
hualpen	140886	845.731757386
hualpen	140887	857.77933175
hualpen	140888	867.657003506
hualpen	140889	915.890735208
hualpen	140890	972.90542392
hualpen	140891	1028.52478743
hualpen	140892	1062.06869472
hualpen	140893	1034.64358703
hualpen	140894	1055.60242115
hualpen	140895	1053.0832348
hualpen	140896	1055.26942525
hualpen	140897	1019.8089818
hualpen	140898	982.059191552
hualpen	140899	967.344030496
hualpen	140900	962.197072183
hualpen	140901	961.905700774
hualpen	140902	1035.68238945
hualpen	140903	1045.46595367
hualpen	142584	991.292588639
hualpen	142585	979.74450812
hualpen	142586	926.3366717
hualpen	142587	914.533414978
hualpen	142588	912.520961516
hualpen	142589	914.455595284
hualpen	142590	910.653288879
hualpen	142591	927.911163167
hualpen	142592	941.535038758
hualpen	142593	1003.28225067
hualpen	142594	1034.65263583
hualpen	142595	1064.56254443
hualpen	142596	1052.00823718
hualpen	142597	1060.45438853
hualpen	142598	1061.57824968
hualpen	142599	1038.87299687
hualpen	142600	1005.79238822
